2024-09-24 23:40:43,204 INFO:Server started http://localhost:5000.
2024-09-24 23:45:09,128 INFO:========== GCN ==========
2024-09-24 23:45:35,744 INFO:Epoch: 0115 | Train loss: 0.4802 | Train accuracy: 0.8547 | Validation loss: 0.4858 | Validation accuracy: 0.8604
2024-09-24 23:45:35,927 INFO:Epoch: 0116 | Train loss: 0.4916 | Train accuracy: 0.8449 | Validation loss: 0.4846 | Validation accuracy: 0.8615
2024-09-24 23:45:36,123 INFO:Epoch: 0117 | Train loss: 0.4874 | Train accuracy: 0.8491 | Validation loss: 0.4833 | Validation accuracy: 0.8623
2024-09-24 23:45:36,326 INFO:Epoch: 0118 | Train loss: 0.4827 | Train accuracy: 0.8531 | Validation loss: 0.4824 | Validation accuracy: 0.8629
2024-09-24 23:45:36,516 INFO:Epoch: 0119 | Train loss: 0.4758 | Train accuracy: 0.8574 | Validation loss: 0.4811 | Validation accuracy: 0.8640
2024-09-24 23:45:36,721 INFO:Epoch: 0120 | Train loss: 0.4838 | Train accuracy: 0.8447 | Validation loss: 0.4796 | Validation accuracy: 0.8629
2024-09-24 23:45:36,921 INFO:Epoch: 0121 | Train loss: 0.4758 | Train accuracy: 0.8571 | Validation loss: 0.4782 | Validation accuracy: 0.8648
2024-09-24 23:45:37,105 INFO:Epoch: 0122 | Train loss: 0.4775 | Train accuracy: 0.8565 | Validation loss: 0.4766 | Validation accuracy: 0.8654
2024-09-24 23:45:37,289 INFO:Epoch: 0123 | Train loss: 0.4758 | Train accuracy: 0.8554 | Validation loss: 0.4742 | Validation accuracy: 0.8662
2024-09-24 23:45:37,461 INFO:Epoch: 0124 | Train loss: 0.4720 | Train accuracy: 0.8569 | Validation loss: 0.4722 | Validation accuracy: 0.8659
2024-09-24 23:45:37,641 INFO:Epoch: 0125 | Train loss: 0.4740 | Train accuracy: 0.8540 | Validation loss: 0.4706 | Validation accuracy: 0.8659
2024-09-24 23:45:37,830 INFO:Epoch: 0126 | Train loss: 0.4647 | Train accuracy: 0.8607 | Validation loss: 0.4696 | Validation accuracy: 0.8668
2024-09-24 23:45:38,016 INFO:Epoch: 0127 | Train loss: 0.4653 | Train accuracy: 0.8560 | Validation loss: 0.4664 | Validation accuracy: 0.8679
2024-09-24 23:45:38,213 INFO:Epoch: 0128 | Train loss: 0.4647 | Train accuracy: 0.8554 | Validation loss: 0.4644 | Validation accuracy: 0.8668
2024-09-24 23:45:38,388 INFO:Epoch: 0129 | Train loss: 0.4631 | Train accuracy: 0.8569 | Validation loss: 0.4625 | Validation accuracy: 0.8676
2024-09-24 23:45:38,559 INFO:Epoch: 0130 | Train loss: 0.4645 | Train accuracy: 0.8629 | Validation loss: 0.4612 | Validation accuracy: 0.8690
2024-09-24 23:45:38,759 INFO:Epoch: 0131 | Train loss: 0.4577 | Train accuracy: 0.8636 | Validation loss: 0.4596 | Validation accuracy: 0.8707
2024-09-24 23:45:38,940 INFO:Epoch: 0132 | Train loss: 0.4530 | Train accuracy: 0.8620 | Validation loss: 0.4582 | Validation accuracy: 0.8695
2024-09-24 23:45:39,123 INFO:Epoch: 0133 | Train loss: 0.4554 | Train accuracy: 0.8656 | Validation loss: 0.4565 | Validation accuracy: 0.8695
2024-09-24 23:45:39,307 INFO:Epoch: 0134 | Train loss: 0.4583 | Train accuracy: 0.8625 | Validation loss: 0.4547 | Validation accuracy: 0.8690
2024-09-24 23:45:39,528 INFO:Epoch: 0135 | Train loss: 0.4533 | Train accuracy: 0.8649 | Validation loss: 0.4535 | Validation accuracy: 0.8698
2024-09-24 23:45:39,800 INFO:Epoch: 0136 | Train loss: 0.4531 | Train accuracy: 0.8674 | Validation loss: 0.4528 | Validation accuracy: 0.8684
2024-09-24 23:45:39,999 INFO:Epoch: 0137 | Train loss: 0.4516 | Train accuracy: 0.8636 | Validation loss: 0.4526 | Validation accuracy: 0.8695
2024-09-24 23:45:40,211 INFO:Epoch: 0138 | Train loss: 0.4551 | Train accuracy: 0.8658 | Validation loss: 0.4524 | Validation accuracy: 0.8707
2024-09-24 23:45:40,390 INFO:Epoch: 0139 | Train loss: 0.4486 | Train accuracy: 0.8620 | Validation loss: 0.4512 | Validation accuracy: 0.8712
2024-09-24 23:45:40,587 INFO:Epoch: 0140 | Train loss: 0.4437 | Train accuracy: 0.8674 | Validation loss: 0.4489 | Validation accuracy: 0.8704
2024-09-24 23:45:40,765 INFO:Epoch: 0141 | Train loss: 0.4464 | Train accuracy: 0.8645 | Validation loss: 0.4469 | Validation accuracy: 0.8709
2024-09-24 23:45:40,987 INFO:Epoch: 0142 | Train loss: 0.4465 | Train accuracy: 0.8647 | Validation loss: 0.4455 | Validation accuracy: 0.8726
2024-09-24 23:45:41,222 INFO:Epoch: 0143 | Train loss: 0.4491 | Train accuracy: 0.8627 | Validation loss: 0.4442 | Validation accuracy: 0.8732
2024-09-24 23:45:41,422 INFO:Epoch: 0144 | Train loss: 0.4430 | Train accuracy: 0.8696 | Validation loss: 0.4436 | Validation accuracy: 0.8709
2024-09-24 23:45:41,638 INFO:Epoch: 0145 | Train loss: 0.4474 | Train accuracy: 0.8629 | Validation loss: 0.4434 | Validation accuracy: 0.8720
2024-09-24 23:45:41,857 INFO:Epoch: 0146 | Train loss: 0.4418 | Train accuracy: 0.8652 | Validation loss: 0.4423 | Validation accuracy: 0.8718
2024-09-24 23:45:42,064 INFO:Epoch: 0147 | Train loss: 0.4418 | Train accuracy: 0.8676 | Validation loss: 0.4411 | Validation accuracy: 0.8720
2024-09-24 23:45:42,251 INFO:Epoch: 0148 | Train loss: 0.4404 | Train accuracy: 0.8654 | Validation loss: 0.4407 | Validation accuracy: 0.8720
2024-09-24 23:45:42,489 INFO:Epoch: 0149 | Train loss: 0.4289 | Train accuracy: 0.8714 | Validation loss: 0.4388 | Validation accuracy: 0.8732
